10;250;0;0;197;252.729;-3;2.72913;703;252.226;3;2.22576;390;249.573;-0.4268;0;0;0
10;250;0;0;194;255.458;-3;2.72913;706;254.452;3;2.22576;390;248.732;-0.840796;0;0;0
10;250;0;0;191;258.187;-3;2.72913;709;256.677;3;2.22576;390;247.49;-1.24237;0;0;0
10;250;0;0;188;260.917;-3;2.72913;712;258.903;3;2.22576;390;246.712;-0.778301;0;0;0
10;250;0;0;185;263.646;-3;2.72913;715;261.129;3;2.22576;390;246.384;-0.328152;0;0;0
10;250;0;0;182;266.375;-3;2.72913;718;263.355;3;2.22576;390;246.492;0.108493;0;0;0
10;250;0;0;179;269.104;-3;2.72913;721;265.58;3;2.22576;390;247.024;0.532038;0;0;0
10;250;0;0;176;271.833;-3;2.72913;724;267.806;3;2.22576;390;247.967;0.942877;0;0;0
10;250;0;0;173;274.562;-3;2.72913;727;270.032;3;2.22576;390;249.308;1.34139;0;0;0
10;250;0;0;170;277.291;-3;2.72913;730;272.258;3;2.22576;390;251.036;1.72795;0;0;0
10;250;0;0;167;280.02;-3;2.72913;733;274.483;3;2.22576;390;253.139;2.10291;0;0;0
10;250;0;0;164;282.75;-3;2.72913;736;276.709;3;2.22576;390;255.606;2.46662;0;0;0
10;250;0;0;161;285.479;-3;2.72913;739;278.935;3;2.22576;390;258.425;2.81942;0;0;0
10;250;0;0;158;288.208;-3;2.72913;742;281.161;3;2.22576;390;261.587;3.16164;0;0;0
10;250;0;0;155;290.937;-3;2.72913;745;283.387;3;2.22576;390;265.081;3.49359;0;0;0
10;250;0;0;152;293.666;-3;2.72913;748;285.612;3;2.22576;390;268.896;3.81559;0;0;0
10;250;0;0;149;296.395;-3;2.72913;751;287.838;3;2.22576;390;273.024;4.12792;0;0;0
10;250;0;0;146;299.124;-3;2.72913;754;290.064;3;2.22576;390;277.455;4.43088;0;0;0
10;250;0;0;143;301.853;-3;2.72913;757;292.29;3;2.22576;390;282.18;4.72475;0;0;0
10;250;0;0;140;304.583;-3;2.72913;760;294.515;3;2.22576;390;287.189;5.00981;0;0;0
10;250;0;0;137;307.312;-3;2.72913;763;296.741;3;2.22576;390;292.476;5.28632;0;0;0
10;250;0;0;134;310.041;-3;2.72913;766;298.967;3;2.22576;390;298.03;5.55453;0;0;0
10;249.573;-0.4268;0;131;312.77;-3;2.72913;769;301.193;3;2.22576;390;303.845;5.81469;0;1;0
10;248.732;-0.840796;0;128;315.499;-3;2.72913;772;303.418;3;2.22576;390;309.058;5.21345;0;1;0
10;247.49;-1.24237;0;125;318.228;-3;2.72913;775;305.644;3;2.22576;390;313.689;4.63025;0;1;0
10;245.858;-1.6319;0;122;320.957;-3;2.72913;778;307.87;3;2.22576;390;317.753;4.06454;0;1;0
10;243.848;-2.00974;0;119;323.686;-3;2.72913;781;310.096;3;2.22576;390;321.269;3.51581;0;1;0
10;241.472;-2.37625;0;116;326.416;-3;2.72913;784;312.322;3;2.22576;390;324.253;2.98353;0;1;0
10;238.74;-2.73176;0;113;329.145;-3;2.72913;787;314.547;3;2.22576;390;326.72;2.46723;0;1;0
10;235.664;-3.07661;0;110;331.874;-3;2.72913;790;316.773;3;2.22576;390;328.686;1.96641;0;1;1
10;233.106;-2.55751;0;107;334.603;-3;2.72913;793;318.999;3;2.22576;390;330.167;1.48062;0;0;1
10;231.052;-2.05399;0;104;337.332;-3;2.72913;796;321.225;3;2.22576;390;331.176;1.0094;0;0;1
10;229.487;-1.56557;0;101;340.061;-3;2.72913;799;323.45;3;2.22576;390;331.729;0.552316;0;0;1
10;228.395;-1.0918;0;98;342.79;-3;2.72913;802;325.676;3;2.22576;390;331.837;0.108947;0;0;1
10;227.763;-0.632247;0;95;345.519;-3;2.72913;805;327.902;3;2.22576;390;332.37;0.532478;0;0;1
10;227.576;-0.18648;0;92;348.249;-3;2.72913;808;330.128;3;2.22576;390;333.313;0.943304;0;0;1
10;227.822;0.245914;0;89;350.978;-3;2.72913;811;332.353;3;2.22576;390;334.655;1.3418;0;0;1
10;228.487;0.665337;0;86;353.707;-3;2.72913;814;334.579;3;2.22576;390;336.383;1.72835;0;0;1
10;229.56;1.07218;0;83;356.436;-3;2.72913;817;336.805;3;2.22576;390;338.487;2.1033;0;0;1
10;231.026;1.46681;0;80;359.165;-3;2.72913;820;339.031;3;2.22576;390;340.954;2.467;0;0;1
10;232.876;1.84961;0;77;361.894;-3;2.72913;823;341.257;3;2.22576;390;343.774;2.81979;0;0;1
10;235.097;2.22092;0;74;364.623;-3;2.72913;826;343.482;3;2.22576;390;346.936;3.162;0;0;1
10;237.678;2.58109;0;71;367.352;-3;2.72913;829;345.708;3;2.22576;390;350.429;3.49394;0;0;1
10;240.608;2.93046;0;68;370.082;-3;2.72913;832;347.934;3;2.22576;390;354.245;3.81592;0;0;1
10;243.878;3.26935;0;65;372.811;-3;2.72913;835;350.16;3;2.22576;390;358.374;4.12824;0;0;1
10;247.476;3.59807;0;62;375.54;-3;2.72913;838;352.385;3;2.22576;390;362.805;4.4312;0;0;1
10;251.393;3.91692;0;59;378.269;-3;2.72913;841;354.611;3;2.22576;390;367.53;4.72506;0;0;1
10;255.619;4.22622;0;56;380.998;-3;2.72913;844;356.837;3;2.22576;390;372.54;5.01011;0;0;1
10;260.145;4.52623;0;53;383.727;-3;2.72913;847;359.063;3;2.22576;390;376.973;4.433;0;0;1
10;264.962;4.81724;0;50;386.456;-3;2.72913;850;361.288;3;2.22576;390;380.846;3.87321;0;0;1
10;270.062;5.09953;0;47;389.185;-3;2.72913;853;363.514;3;2.22576;390;384.176;3.33022;0;0;1
10;275.009;4.94654;0;44;391.915;-3;2.72913;856;365.74;3;2.22576;390;386.98;2.80351;0;0;0
10;279.807;4.79814;0;41;394.644;-3;2.72913;859;367.966;3;2.22576;390;389.273;2.29261;0;0;0
10;284.461;4.6542;0;38;397.373;-3;2.72913;862;370.191;3;2.22576;390;391.07;1.79703;0;0;0
10;288.975;4.51457;0;35;400.102;-3;2.72913;865;372.417;3;2.22576;390;392.386;1.31632;0;0;0
10;293.355;4.37914;0;32;402.831;-3;2.72913;868;374.643;3;2.22576;390;393.236;0.850028;0;0;0
10;298.029;4.67456;0;29;405.56;-3;2.72913;871;376.869;3;2.22576;390;393.634;0.397727;0;0;1
10;302.99;4.96113;0;26;408.289;-3;2.72913;874;379.095;3;2.22576;390;394.446;0.812595;0;0;1
10;308.229;5.23909;0;23;411.018;-3;2.72913;877;381.32;3;2.22576;390;395.661;1.21502;0;0;1
10;313.738;5.50872;0;20;413.748;-3;2.72913;880;383.546;3;2.22576;390;397.267;1.60537;0;0;1
10;319.508;5.77026;0;17;416.477;3;0.0769677;883;385.772;3;2.22576;390;399.251;1.98401;0;0;1
10;325.532;6.02395;0;20;416.554;-3;-3.18571;886;387.998;3;2.22576;390;401.602;2.35129;0;0;1
10;331.802;6.27003;0;17;413.368;3;-7.26181;889;390.223;3;2.22576;390;404.309;2.70755;0;0;1
10;338.311;6.50873;0;20;406.106;-3;-12.4028;889;392.449;-3;2.22576;390;406.509;2.19952;0;0;1
10;345.051;6.74027;0;17;398.106;3;-14.257;886;394.675;-3;2.22576;390;408.216;1.70674;0;0;1
10;352.016;6.96486;0;20;390.106;-3;-15.3795;883;396.901;-3;2.22576;390;409.444;1.22873;0;0;1
10;359.199;7.18272;0;17;382.106;3;-16.5083;880;399.126;-3;2.22576;390;410.21;0.765072;0;0;1
10;366.593;7.39404;0;20;374.106;-3;-17.6432;877;401.352;-3;2.22576;390;410.525;0.315319;0;0;1
10;374.192;7.59902;0;17;366.106;3;-18.7842;874;403.578;-3;2.22576;390;410.404;-0.12094;0;0;1
10;381.99;7.79785;0;20;358.106;3;-8;871;405.804;-3;2.22576;390;409.86;-0.544112;0;0;1
10;389.554;7.56391;0;23;350.106;3;-8;868;408.03;-3;2.22576;390;408.905;-0.954589;0;0;0
10;396.891;7.33699;0;26;342.106;3;-8;865;410.255;-3;2.22576;390;407.552;-1.35275;0;0;0
10;396.891;0;0;29;334.106;3;-8;862;412.481;-3;2.22576;390;405.813;-1.73897;0;0;0
10;396.891;0;0;32;326.106;3;-8;859;414.707;-3;2.22576;390;403.7;-2.1136;0;0;0
10;396.891;0;0;35;318.106;3;-8;856;416.933;-3;2.22576;390;401.223;-2.47699;0;0;0
10;396.891;0;0;38;310.106;3;-8;853;419.158;-3;2.22576;390;398.393;-2.82948;0;0;0
10;396.891;0;0;41;302.106;3;-8;850;421.384;-3;2.22576;390;395.222;-3.1714;0;0;0
10;396.891;0;0;44;294.106;3;-8;847;423.61;-3;2.22576;390;391.719;-3.50306;0;0;0
10;396.891;0;0;47;286.106;3;-8;844;425.836;-3;2.22576;390;387.894;-3.82476;0;0;0
10;396.891;0;0;50;278.106;3;-8;841;428.061;-3;2.22576;390;383.757;-4.13682;0;0;0
10;396.464;-0.4268;0;53;270.106;3;-8;838;430.287;-3;2.22576;390;379.318;-4.43952;0;1;0
10;395.623;-0.840796;0;56;262.106;3;-8;835;432.513;-3;2.22576;390;374.585;-4.73313;0;1;0
10;394.381;-1.24237;0;59;254.106;3;-8;832;434.739;-3;2.22576;390;369.567;-5.01794;0;1;0
10;392.749;-1.6319;0;62;246.106;3;-8;829;436.965;-3;2.22576;390;364.273;-5.2942;0;1;0
10;390.739;-2.00974;0;65;238.106;3;-8;826;439.19;-3;2.22576;390;358.71;-5.56217;0;1;0
10;388.363;-2.37625;0;68;230.106;3;-8;823;441.416;-3;2.22576;390;352.888;-5.82211;0;1;0
10;385.631;-2.73176;0;71;222.106;3;-8;820;443.642;-3;2.22576;390;346.814;-6.07425;0;1;0
10;382.555;-3.07661;0;74;214.106;3;-8;817;445.868;-3;2.22576;390;340.495;-6.31882;0;1;0
10;379.144;-3.41111;0;77;206.106;3;-8;814;448.093;-3;2.22576;390;333.939;-6.55605;0;1;0
10;375.408;-3.73558;0;80;198.106;3;-8;811;450.319;-3;2.22576;390;327.153;-6.78617;0;1;0
10;371.358;-4.05031;0;83;190.106;3;-8;808;452.545;-3;2.22576;390;320.144;-7.00939;0;1;0
10;367.002;-4.3556;0;86;182.106;3;-8;805;454.771;-3;2.22576;390;312.918;-7.22591;0;1;0
10;362.35;-4.65174;0;89;174.106;3;-8;802;456.996;-3;2.22576;390;305.482;-7.43593;0;1;0
10;357.411;-4.93898;0;92;166.106;3;-8;799;459.222;-3;2.22576;390;297.842;-7.63965;0;1;0
10;352.194;-5.21761;0;95;158.106;3;-8;796;461.448;-3;2.22576;390;290.005;-7.83726;0;1;0
10;346.706;-5.48789;0;98;150.106;3;-8;793;463.674;-3;2.22576;390;282.005;-8;0;1;0
10;340.956;-5.75005;0;101;142.106;3;-8;790;465.9;-3;2.22576;390;274.005;-8;0;1;0
10;334.951;-6.00435;0;104;134.106;3;-8;787;468.125;-3;2.22576;390;266.005;-8;0;1;0
10;328.7;-6.25102;0;107;126.106;3;-8;784;470.351;-3;2.22576;390;258.005;-8;0;1;0
10;322.21;-6.49029;0;110;118.106;3;-8;781;472.577;-3;2.22576;390;250.005;-8;0;1;0
10;315.488;-6.72238;0;113;110.106;3;-8;778;474.803;-3;2.22576;390;242.005;-8;0;1;0
10;308.54;-6.94751;0;116;102.106;3;-8;775;477.028;-3;2.22576;390;234.005;-8;0;1;0
10;301.374;-7.16588;0;119;94.1061;3;-8;772;479.254;-3;2.22576;390;226.005;-8;0;1;0
10;293.997;-7.37771;0;122;86.1061;3;-8;769;481.48;-3;2.22576;390;218.005;-8;0;1;0
10;286.413;-7.58318;0;125;78.1061;3;-8;766;483.706;-3;2.22576;390;210.005;-8;0;1;0
10;279.058;-7.35568;0;128;70.1061;3;-8;763;485.931;-3;2.22576;390;202.005;-8;0;0;0
10;271.923;-7.13501;0;131;62.1061;3;-8;760;488.157;-3;2.22576;390;194.005;-8;0;0;0
10;265.002;-6.92096;0;134;54.1061;3;-8;757;488.157;-3;-2.22576;390;186.005;-8;0;0;0
10;258.288;-6.71333;0;137;46.1061;3;-8;754;485.931;-3;-2.22576;390;178.005;-8;0;0;0
10;251.777;-6.51193;0;140;38.1061;3;-8;751;483.706;-3;-2.22576;390;170.005;-8;0;0;0
10;245.46;-6.31657;0;143;30.1061;3;-8;748;481.48;-3;-2.22576;390;162.005;-8;0;0;0
10;239.76;-5.70028;0;146;22.1061;3;-8;745;479.254;-3;-2.22576;390;154.005;-8;0;0;1
10;234.657;-5.10247;0;149;14.1061;3;-8;742;477.028;-3;-2.22576;390;146.005;-8;0;0;1
10;230.135;-4.52259;0;152;6.10614;3;-8;739;474.803;-3;-2.22576;390;138.005;-8;0;0;1
10;226.174;-3.96012;0;155;6.10614;3;8;736;472.577;-3;-2.22576;390;130.005;-8;0;0;1
10;222.76;-3.41451;0;158;14.1061;3;8;733;470.351;-3;-2.22576;390;122.005;-8;0;0;1
10;219.875;-2.88528;0;161;22.1061;3;8;730;468.125;-3;-2.22576;390;114.005;-8;0;0;1
10;217.503;-2.37192;0;164;30.1061;3;8;727;465.9;-3;-2.22576;390;106.005;-8;0;0;1
10;215.629;-1.87396;0;167;38.1061;3;8;724;463.674;-3;-2.22576;390;98.0049;-8;0;0;1
10;213.811;-1.81774;0;170;46.1061;3;8;721;461.448;-3;-2.22576;390;90.0049;-8;0;0;0
10;212.048;-1.76321;0;173;54.1061;3;8;718;459.222;-3;-2.22576;390;82.0049;-8;0;0;0
10;210.338;-1.71031;0;176;62.1061;3;8;715;456.996;-3;-2.22576;390;74.0049;-8;0;0;0
10;208.679;-1.65901;0;179;70.1061;3;8;712;454.771;-3;-2.22576;390;66.0049;-8;0;0;0
10;207.069;-1.60924;0;182;78.1061;3;8;709;452.545;-3;-2.22576;390;58.0049;-8;0;0;0
10;205.508;-1.56096;0;185;86.1061;3;8;706;450.319;-3;-2.22576;390;50.6717;-7.3332;0;0;0
10;203.994;-1.51413;0;188;94.1061;3;8;703;448.093;-3;-2.22576;390;43.9853;-6.6864;0;0;0
10;202.525;-1.46871;0;191;102.106;3;8;700;445.868;-3;-2.22576;390;37.9263;-6.05901;0;0;0
10;201.101;-1.42464;0;194;110.106;3;8;697;443.642;-3;-2.22576;390;32.4759;-5.45044;0;0;0
10;199.719;-1.38191;0;197;118.106;3;8;694;441.416;-3;-2.22576;390;27.6157;-4.86013;0;0;0
10;198.378;-1.34045;0;200;126.106;3;8;691;439.19;-3;-2.22576;390;23.3282;-4.28753;0;0;0
10;197.078;-1.30023;0;203;134.106;3;8;688;436.965;-3;-2.22576;390;19.5961;-3.7321;0;0;0
10;195.817;-1.26123;0;206;142.106;3;8;685;434.739;-3;-2.22576;390;16.4028;-3.19334;0;0;0
10;194.594;-1.22339;0;209;150.106;3;8;682;432.513;-3;-2.22576;390;13.732;-2.67074;0;0;0
10;193.407;-1.18669;0;212;158.106;3;8;679;430.287;-3;-2.22576;390;11.5682;-2.16381;0;0;0
10;192.256;-1.15109;0;215;166.106;3;8;676;428.061;-3;-2.22576;390;9.89611;-1.6721;0;0;0
10;191.139;-1.11656;0;218;174.106;3;8;673;425.836;-3;-2.22576;390;8.70097;-1.19514;0;0;0
10;190.056;-1.08306;0;221;182.106;3;8;670;423.61;-3;-2.22576;390;7.96849;-0.732483;0;0;0
10;189.006;-1.05057;0;224;190.106;3;8;667;421.384;-3;-2.22576;390;7.68478;-0.283709;0;0;0
10;187.987;-1.01905;0;227;198.106;3;8;664;419.158;-3;-2.22576;390;7.83638;0.151603;0;0;0
10;186.998;-0.988479;0;230;206.106;3;8;661;416.933;-3;-2.22576;390;8.41024;0.573855;0;0;0
10;186.039;-0.958825;0;233;214.106;3;8;658;414.707;-3;-2.22576;390;9.39368;0.983439;0;0;0
10;185.109;-0.93006;0;236;222.106;3;8;655;412.481;-3;-2.22576;390;10.7744;1.38074;0;0;0
10;184.634;-0.475358;0;239;230.106;3;8;652;410.255;-3;-2.22576;390;12.5405;1.76611;0;0;1
10;184.6;-0.0342974;0;242;238.106;3;8;649;408.03;-3;-2.22576;390;14.6805;2.13993;0;0;1
10;184.993;0.393532;0;245;246.106;3;8;646;405.804;-3;-2.22576;390;17.183;2.50253;0;0;1
